Data da Homologação,Número de Homologação,Nome do Solicitante,CNPJ do Solicitante,Certificado de Conformidade Técnica,Data do Certificado de Conformidade Técnica,Data de Validade do Certificado,Código de Situação do Certificado,Situação do Certificado,Código de Situação do Requerimento,Situação do Requerimento,Nome do Fabricante,Modelo,Nome Comercial,Categoria do Produto,Tipo do Produto,IC_ANTENA,IC_ATIVO,País do Fabricante,CodUIT,CodISO
13/04/2012,7831201003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,06334/12,29/03/2012,29/03/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-E405f,LG-E405f,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/06/2002,3310200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-47-1,04/06/2002,04/06/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,V50,V50,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
08/04/2008,5260801003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,02250/08,14/03/2008,14/03/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,KP130b,KP130b,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/03/2009,27170802435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,03002/08,02/03/2009,02/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,W705a,W705a,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
12/04/2010,4491001003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,04021/10,17/03/2010,17/03/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,BL20df,BL20df,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
23/09/2004,8630400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 1992/04,11/09/2004,11/09/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,Samsung Electronics Co Ltd.,SCH-A725,SCH-A725,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
02/06/2010,8821001914,ZTE do Brasil Ltda.,5216804000146,1921,04/05/2010,04/05/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,ZTE Corporation,X990 (850/1900MHz),X990 (850/1900MHz),1,Telefone Móvel Celular,N,S,China,CHN,CHN
12/06/2009,5450700502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,NCC 3905/07,06/06/2007,06/06/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,Z6,Z6,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
04/10/2004,8890402303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 1995/04,08/09/2004,11/09/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-E320,SGH-E320,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/02/2004,1680401003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,NCC 1612/04,12/02/2004,12/02/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG ELECTRONICS DO BRASIL LTDA,G7100,G7100,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
14/02/2006,2910602303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,00620/06,07/02/2006,03/02/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-D820,SGH-D820,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
10/02/2015,44581300953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,82036,16/01/2014,16/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G7102T,SM-G7102T,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
15/09/2003,740200228,BenQ Eletroeletrônica Ltda.,7560958000186,TRB-TEL-02.003-01,30/07/2003,30/07/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,BenQ Eletroeletrônica Ltda.,C45,C45,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
03/12/2003,7120200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-62,31/10/2002,31/10/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,T720 (C),T720 (C),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
03/07/2012,5591103257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 7604/11,28/04/2011,28/04/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,G6005,G6005,1,Telefone Móvel Celular,N,S,China,CHN,CHN
03/07/2012,5591103257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 7604/11,28/04/2011,28/04/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,G6005D,G6005D,1,Telefone Móvel Celular,N,S,China,CHN,CHN
03/07/2012,5591103257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 7604/11,28/04/2011,28/04/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,G6003,G6003,1,Telefone Móvel Celular,N,S,China,CHN,CHN
14/02/2006,2470601003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,00612/06,30/01/2006,30/01/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MD2630,MD2630,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
27/12/2001,21010100502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-4,19/12/2001,19/12/2002 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,280,280,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
21/12/2001,20980101090,Vitelcom Brasil Ltda.,1261099000148,01101XXX1090,19/12/2001,19/12/2002 00:00:00,6,Suspenso,11,Homologação Cancelada,Vitelcom Brasil Ltda.,CB-0800  Cyberphone,CB-0800  Cyberphone,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
06/10/2004,9360400563,Nokia do Brasil Tecnologia Ltda.,2140198000134,445,10/09/2009,30/09/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Nokia do Brasil Tecnologia Ltda.,3220,3220,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
29/05/2008,20080700160,Intelbras S.a. Industria de Telecomunicacao Eletronica Brasileira,82901000000127,23907,07/05/2008,06/05/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,Intelbras S.a. Industria de Telecomunicacao Eletronica Brasileira,M100,M100,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
29/09/2004,8420401547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 1990/04,28/09/2004,01/09/2006 00:00:00,6,Suspenso,11,Homologação Cancelada,Microsoft Mobile Oy,2650,2650,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
13/07/2005,6520501928,Allied Advanced Technologies Ltda.,4416818000140,00328/05,29/06/2005,29/06/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Cyberbank Corporation,CP-X315-BR,CP-X315-BR,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
18/07/2006,10390600502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,NCC 3226/06,30/06/2006,30/06/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,W220 e2,W220 e2,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
02/09/2013,5351300330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,07537/13,26/02/2013,26/02/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,EX440,EX440,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
02/09/2013,5331300330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,07540/13,26/02/2013,26/02/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,EX430,EX430,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
25/03/2014,1011307640,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,81988,01/03/2013,01/03/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Skycom Telecommunications Co Limited,SN23,SN23,1,Telefone Móvel Celular,N,S,China,CHN,CHN
02/06/2010,11101000953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,MT-0643/2010,12/05/2010,12/05/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-C3300K,GT-C3300K,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
11/10/2002,7520201742,Panasonic do Brasil Ltda.,61874715000168,NCC 382/02,10/09/2002,10/09/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Matsushita Communication Ind. Corp. of Philippines,EB-GD68,EB-GD68,1,Telefone Móvel Celular,N,S,Filipinas,PHL,PHL
14/08/2006,10490601003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,NCC 3267/06,14/07/2006,14/07/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MW560,MW560,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/02/2004,1710402226,LG Electronics de SAo Paulo Ltda.,1166372000236,NCC 1615/04,12/02/2004,12/02/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG Electronics Inc. Mobile Communications Company,G5300i,G5300i,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
14/02/2005,1260502303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 2290/05,25/01/2005,25/01/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SCH-A895,SCH-A895,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/09/2007,20910602303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,01267/06,24/01/2007,24/01/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-D900,SGH-D900,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/02/2004,1730402226,LG Electronics de SAo Paulo Ltda.,1166372000236,NCC 1617/04,12/02/2004,12/02/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG Electronics Inc. Mobile Communications Company,G5400,G5400,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
15/04/2002,1530201547,Nokia do Brasil Tecnologia Ltda.,2140198000134,00902CAB3001,05/03/2002,05/03/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Microsoft Mobile Oy,6510,6510,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
08/07/2008,11380601003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,00876/06,13/07/2006,13/07/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MG320c,MG320c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
10/09/2007,3520500502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-174,06/04/2005,06/04/2008 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,V186,V186,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
20/02/2009,4280701663,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,01443/07,20/03/2007,19/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,High Tech Computer Corporation,HTC S621,HTC S621,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
15/04/2019,141600953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,93599,28/01/2016,28/01/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G935F,Galaxy S7 Edge,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
03/12/2003,5120300502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-89,31/10/2003,31/10/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,C350 (G 9/1.8),C350 (G 9/1.8),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
09/05/2006,4440602133,Pantech Brasil Comercialização de Celulares Ltda,7304144000180,NCC 3096/06,12/04/2006,12/04/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Pantech Co. Ltd,PG-1300,PG-1300,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
15/02/2006,7610501853,BenQ Eletroeletrônica Ltda.,7560958000186,NCC 2588/05,18/07/2005,18/07/2006 00:00:00,6,Suspenso,11,Homologação Cancelada,BenQ Mobile,C75,C75,1,Telefone Móvel Celular,N,S,Alemanha,D,DEU
26/04/2013,32021203187,UEI! Telecomunicações Ltda,7341401000154,07121/12,14/03/2013,14/03/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,UEI! Telecomunicações Ltda,JERI QBQS,JERI QBQS,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/07/2006,11370601003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,00873/06,13/07/2006,12/07/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MG110b,MG110b,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/05/2009,9210900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,03297/09,05/05/2009,05/05/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-M2510,GT-M2510,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
03/08/2006,10410602303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,00841/06,14/07/2006,14/07/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-E351L,SGH-E351L,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
08/08/2005,7720501663,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,00342/05,21/07/2005,21/07/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,High Tech Computer Corporation,Qtek 9090,Qtek 9090,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
06/10/2004,9260400502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-136-1,16/09/2004,01/01/1900 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,C155 (G9/1.8),C155 (G9/1.8),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
26/07/2007,7660701547,Nokia do Brasil Tecnologia Ltda.,2140198000215,01557/07,26/06/2007,26/06/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,E90-1,E90-1,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
30/09/2008,10550602435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,01912/07,05/11/2007,19/07/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,K790i,K790i,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
03/08/2006,10130602435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,NCC 3271/06,19/07/2006,19/07/2007 00:00:00,6,Suspenso,11,Homologação Cancelada,Sony Mobile Communications AB,K610i,K610i,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
26/07/2007,9820701663,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,01602/07,27/06/2007,27/06/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,High Tech Computer Corporation,HTC P3401,HTC P3401,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
09/09/2003,10730301547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 1234/03,06/08/2003,06/08/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,Microsoft Mobile Oy,9210i,9210i,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
26/07/2007,10000703904,HEWLETT-PACKARD BRASIL LTDA,61797924000317,MT-0054/2007,04/07/2007,04/07/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,FIH Co. Ltd.,HSTNH-F13C,HSTNH-F13C,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
30/05/2008,9640800953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,02386/08,21/05/2008,21/05/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SGH-M310L,SGH-M310L,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
23/06/2003,7030301747,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 1069/03,11/06/2003,11/06/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,Nokia TMC Ltd.,1220,1220,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
11/05/2007,7080702577,Gradiente Eletrônica S/A,43185362003041,NCC 3809/07,04/05/2007,04/05/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,Gradiente Eletrônica S/A,GF-950v,GF-950v,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/05/2007,3450700228,BenQ Eletroeletrônica Ltda.,7560958000186,NCC 3786/07,19/04/2007,19/04/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,BenQ Eletroeletrônica Ltda.,CF61,CF61,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
07/04/2014,43321305404,SEMP TCL MOBILIDADE LTDA.,8649664000198,81665,12/03/2014,12/03/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,one touch 4033E,one touch 4033E,1,Telefone Móvel Celular,N,S,China,CHN,CHN
07/04/2014,43321305404,SEMP TCL MOBILIDADE LTDA.,8649664000198,81665,12/03/2014,12/03/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,one touch 4033A,one touch 4033A,1,Telefone Móvel Celular,N,S,China,CHN,CHN
08/06/2006,8860602303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,00792/06,31/05/2006,31/05/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-P906,SGH-P906,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
21/02/2014,38641303257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 9854/14,11/02/2014,11/02/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,G527-U081,G527-U081,1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/05/2008,5840801835,SEMP TOSHIBA AMAZONAS S/A,4400552000148,02255/08,23/05/2008,23/05/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,SEMP TOSHIBA AMAZONAS S/A,CTV 41-8,CTV 41-8,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
04/10/2004,9060401555,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,NCC 2031/04,22/09/2004,22/09/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,Sony Ericsson Mobile Communications,K500i,K500i,1,Telefone Móvel Celular,N,S,Malásia,MLA,MYS
19/02/2008,22620700953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,02049/07,25/01/2008,25/01/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SGH-C275L,SGH-C275L,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/10/2002,8610200347,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000137,NCC 452/02,02/10/2002,02/10/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,SAMSUNG ELETRONICA DA AMAZONIA LTDA,STH-A255,STH-A255,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
09/09/2003,10590302050,Hi-Tech do Brasil S/A,5463639000127,239,17/06/2003,17/06/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,Alcatel Espanha,One Touch 311,One Touch 311,1,Telefone Móvel Celular,N,S,Espanha,E,ESP
05/08/2005,7620501919,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 2579/05,02/08/2005,02/08/2006 00:00:00,6,Suspenso,11,Homologação Cancelada,"Nokia Mobile Phones, Inc",5140i,5140i,1,Telefone Móvel Celular,N,S,Hungria,HNG,HUN
18/06/2010,4830901547,Nokia do Brasil Tecnologia Ltda.,2140198000134,03188/09,18/05/2009,18/11/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,N97-3,N97-3,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
23/08/2006,7170600563,Nokia do Brasil Tecnologia Ltda.,2140198000134,NCC 3200/06,02/06/2006,02/06/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,Nokia do Brasil Tecnologia Ltda.,6131,6131,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
13/06/2014,3481301547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 9323/13,26/03/2013,26/03/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,720,720,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
22/04/2014,11101401003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,83788,08/04/2014,08/04/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-D280f,LG-D280f,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
03/12/2003,8640200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-65-2,31/10/2003,31/10/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,C333 (G 9/1.8),C333 (G 9/1.8),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
18/09/2008,4880803187,UEI! Telecomunicações Ltda,7341401000154,1281,20/05/2008,20/05/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,UEI! Telecomunicações Ltda,CARISMA,CARISMA,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
05/04/2013,6271306887,BLU DO BRASIL PRODUTOS DE TELECOMUNICACAO LTDA.,13516911000118,07565/13,20/03/2013,20/03/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,"BLU PRODUCTS, Inc.",Tattoo S,Tattoo S,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
14/08/2006,11530602303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,00880/06,27/07/2006,25/07/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SCH-U510,SCH-U510,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
04/05/2012,36301106984,DC Importação e Exportação de Eletrônicos Ltda,12053056000193,06033/11,12/04/2012,12/04/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,"Finmek Electronic (Shenzhen) Co., Ltd.",DC-M6,DC-M6,1,Telefone Móvel Celular,N,S,China,CHN,CHN
08/08/2005,7700500563,Nokia do Brasil Tecnologia Ltda.,2140198000134,00355/05,04/08/2005,03/08/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Nokia do Brasil Tecnologia Ltda.,6155,6155,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/05/2015,9711400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,83490,10/04/2014,10/04/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-C115M,SM-C115M,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
29/05/2009,4670902435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,03182/09,20/05/2009,20/11/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,W508a,W508a,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
02/06/2010,11081000953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,1985,25/05/2010,25/05/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-E2550L,GT-E2550L,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
17/10/2012,1201200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,06122/12,12/04/2012,12/04/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,EX117,EX117,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
05/04/2013,8101305839,MAX-FREE COMERCIO IMPORTACAO E EXPORTACAO LTDA.,8811814000118,07605/13,26/03/2013,26/03/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Unionking Communication Limited,FreeMini,FreeMini,1,Telefone Móvel Celular,N,S,China,CHN,CHN
27/04/2005,3690502423,VTC Vitelcom América Ltda.,5285137000153,TRB-TEL-05.005,05/04/2005,05/04/2006 00:00:00,6,Suspenso,11,Homologação Cancelada,VTC Vitelcom América Ltda.,VTL 501,VTL 501,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
20/02/2015,1201506887,BLU DO BRASIL PRODUTOS DE TELECOMUNICACAO LTDA.,13516911000118,4379,29/01/2015,29/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,"BLU PRODUCTS, Inc.",Dash 3.5 II,Dash 3.5 II,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
20/04/2005,3500500502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-178,06/04/2005,21/11/2007 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,C115i (G 9/1.8),C115i (G 9/1.8),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
17/02/2012,37511105404,SEMP TCL MOBILIDADE LTDA.,8649664000198,06082/11,07/02/2012,07/02/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,one touch 679G,one touch 679G,1,Telefone Móvel Celular,N,S,China,CHN,CHN
